GJ 625 b,GJ 625,1,1,1,0,14.628,0.078361,0,2.82,0,0.13,0,0,0
GJ 667 C c,GJ 667 C,0,3,5,0,28.1345,0.1245025,0,4.03725,0,0.17325000000000002,0,0,0
GJ 667 C e,GJ 667 C,1,3,5,0,62.24,0.213,0,2.7,0,0.02,0,0,0
GJ 667 C f,GJ 667 C,1,3,5,0,39.026,0.156,0,2.7,0,0.03,0,0,0
GJ 667 C g,GJ 667 C,1,3,5,0,256.2,0.549,0,4.6,0,0.08,0,0,0
GJ 676 A d,GJ 676 A,1,2,4,0,3.60025,0.0413,0,4.4,0,0.20600000000000002,0,0,0
GJ 682 b,GJ 682,1,1,2,0,17.478,0.08,0,4.4,0,0.08,0,0,0
GJ 740 b,GJ 740,1,1,1,0,2.37756,0.029,0,2.96,0,0.24,79.0,829.0,0
GJ 887 b,GJ 887,1,1,2,0,9.262,0.068,0,4.2,0,0.0,7.95,468.0,0
GJ 9827 b,GJ 9827,0,1,3,0,1.20897702,0.019570000000000004,0.8162502315124589,2.9035096669064093,5.859999999999999,0.0,285.5,1110.0,86.3025
GJ 9827 c,GJ 9827,0,1,3,0,3.6481071750000003,0.0408925,0.6438352447608596,1.188424651248164,4.316666666666666,0.0,65.5,768.0,88.28
HD 106315 b,HD 106315,0,1,2,0,9.554775714285713,0.0900475,1.1784658058711,12.6,4.7,0.2015,240.0,1097.75,88.1136
HD 108236 b,HD 108236,0,1,5,0,3.795499,0.046085,0.9794852447608596,0,0,0.1225,0,1099.0,87.735
HD 108236 c,HD 108236,0,1,5,0,6.203444,0.06355,1.2991840537430077,0,0,0.107,81.4,849.0,88.50999999999999
HD 108236 f,HD 108236,1,1,5,0,29.54115,0.1758,1.0165293338329362,0,0,0.051,0,0,88.963
HD 136352 b,HD 136352,1,1,3,0,11.580095,0.09515,0.7468881781441533,2.810118300818125,7.8,0.10950000000000001,114.0,911.0,88.86
HD 136352 c,HD 136352,1,1,3,0,27.5865,0.16975,1.3143935265726343,6.6743446916299565,3.5,0.0385,36.0,682.0,88.658
HD 15337 b,HD 15337,0,1,2,0,4.756652,0.052324999999999997,1.071517203293811,7.3549999999999995,8.675,0.13,161.67,972.0,88.43
HD 15337 c,HD 15337,0,1,2,0,17.179191333333332,0.12514999999999998,1.407615218264058,8.45,3.125,0.12,8.36,590.3333333333334,88.4565
HD 156668 b,HD 156668,0,1,2,0,4.6436166666666665,0.05012,0,4.440563333333333,0,0.15166666666666664,0,0,0
HD 158259 b,HD 158259,1,1,5,0,2.1779729999999997,0,1.214,2.22,6.12,0,1460.74,1577.0,0
HD 164922 d,HD 164922,0,1,4,0,12.4582,0.10264999999999999,0,4.36782,0,0.15,0,0,0
HD 20781 b,HD 20781,1,2,5,0,5.3135,0.0529,0,1.93,0,0.1,0,0,0
HD 20794 b,HD 20794,0,1,4,0,18.322499999999998,0.12385,0,2.7479999999999998,0,0.135,0,660.0,90.0
HD 20794 c,HD 20794,0,1,4,0,41.641999999999996,0.2143,0,2.448,0,0.085,0,508.0,90.0
HD 20794 d,HD 20794,0,1,4,0,89.6045,0.35695,0,4.288,0,0.125,0,388.0,90.0
HD 20794 e,HD 20794,1,1,4,0,147.02,0.509,0,4.77,0,0.29,0,0,0
HD 213885 b,HD 213885,0,1,2,0,1.0080635,0.02012,1.1399725039923634,8.83,9.15,0.0,3254.39,2027.0,80.09
HD 215152 b,HD 215152,1,1,4,0,5.75999,0.057638,0,1.819,0,0.0,0,0,0
HD 215152 c,HD 215152,1,1,4,0,7.28243,0.067393,0,1.72,0,0.0,0,0,0
HD 215152 d,HD 215152,1,1,4,0,10.86499,0.08799,0,2.801,0,0.0,0,0,0
HD 215152 e,HD 215152,1,1,4,0,25.1967,0.15417,0,2.877,0,0.0,0,0,0
HD 21749 c,GJ 143,1,1,2,0,7.788499,0.0695,0.6583790618764257,3.7,31.93,0,67.83,716.5,88.9
HD 219134 b,HD 219134,0,1,6,0,3.0931182500000003,0.0384535,0.8083788596561661,4.262620000000001,6.115,0.02075,176.2,1015.0,85.054
HD 219134 c,HD 219134,0,1,6,0,6.764785,0.064694,0.7615220003747022,3.5489524999999995,6.95,0.0755,62.1,782.0,87.28
HD 219134 d,HD 219134,0,1,6,0,46.740750000000006,0.234895,0.8114234670663492,15.701139999999999,0,0.16875,4.72,410.0,0
HD 219134 f,HD 219134,1,1,6,0,22.772166666666664,0.14578000000000002,0.6602190669914086,7.974156666666667,0,0.07333333333333332,12.38,523.0,0
HD 23472 b,HD 23472,0,1,2,0,17.667078,0.121,1.2536329583337051,17.92,0,0.0,10.43,500.0,0
HD 23472 c,HD 23472,0,1,2,0,29.7111535,0.17,1.3117097485034215,17.18,0,0.0,23.48,613.0,0
HD 3167 b,HD 3167,0,1,3,0,0.9596853750000001,0.01809,0.8318530615180795,5.433333333333334,6.933333333333334,0.0,1625.0,1762.6666666666667,85.6136
HD 40307 b,HD 40307,0,1,5,0,4.312033333333333,0.047274666666666666,0,3.936666666666667,0,0.18813333333333335,0,910.0,0
HD 80653 b,HD 80653,0,1,1,0,0.719585,0.0166,0.8129234670663491,5.6,7.4,0,0,0,82.1
HD 85512 b,HD 85512,0,1,1,0,58.43,0.26,0,3.4313200000000004,0,0.11,0,298.0,90.0
HD 86226 c,HD 86226,0,1,2,0,3.9845235,0.049,1.4080728201102104,7.25,3.97,0.075,449.23,1242.5,86.45
HD 97658 b,HD 97658,0,1,1,0,9.491449142857144,0.08080000000000001,1.1662039956344215,6.274041736941472,3.625,0.07880000000000001,0,757.0,89.4725
HIP 116454 b,HIP 116454,1,2,1,0,9.1205,0.0906,1.2589474524708044,12.2666,4.17,0.2025,0,690.0,88.43
HR 858 b,HR 858,0,2,3,0,3.5856399999999997,0.048,1.2908646521960228,0,0,0.3,818.165,1488.0,85.5
HR 858 c,HR 858,0,2,3,0,5.97109,0.0674,1.2824780546411036,0,0,0.19,379.735,1215.0,86.23
K2-101 b,K2-101,1,1,1,0,14.67590705875,0,1.0229518819866354,0,0,0.1,0,0,89.1748
K2-102 b,K2-102,0,1,1,0,9.915322000000002,0,0.6552636744015915,0,0,0.1,0,0,89.15
K2-104 b,K2-104,0,1,1,0,1.9742579999999998,0.023,0.935730728855344,0,0,0.135,62.1,0,88.13399999999999
K2-110 b,K2-110,0,1,1,0,13.863196645000002,0.10239999999999999,1.2809517808765059,16.7,5.2,0.079,0,607.5,89.35666666666667
K2-111 b,K2-111,1,1,2,0,5.351539333333334,0.059550000000000006,0.8119160324979853,6.945,5.699999999999999,0.065,0,1309.0,86.6705
K2-117 b,K2-117,0,1,2,0,1.2916324999999997,0.0189,0.9928583387605682,0,0,0.06,134.7,868.0,88.32
K2-117 c,K2-117,0,1,2,0,5.444355166666667,0.04976666666666666,1.0004178153074788,0,0,0.15,19.75,537.0,89.47999999999999
K2-120 b,K2-120,1,1,1,0,9.5626650525,0.078,1.0062734523459038,0,0,0.14,35.1,0,89.56
K2-122 b,K2-122,0,2,1,0,2.2193045275,0.028766666666666666,0.6266403929020689,0,0,0.21,87.80000000000001,814.0,86.375
K2-126 b,K2-126,0,1,1,0,7.386827795555555,0.0658,0.9474876724235715,0,0,0.06,35.3,601.0,89.03750000000001
K2-128 b,K2-128,0,1,1,0,5.675763399999999,0.056,0.6424030877249328,0,0,0.23,68.8,0,88.041
K2-129 b,K2-129,0,1,1,0,8.239597666666667,0.057,0.46215780763500436,0,0,0.13,4.5,0,89.195
K2-13 b,K2-13,0,1,1,0,40.002626199999995,0.21795,1.1561355976054744,0,0,0,22.8,511.0,0
K2-130 b,K2-130,0,1,1,0,2.4941556,0.032,0.5890213276949566,0,0,0.17,136.4,0,87.06700000000001
K2-131 b,K2-131,0,1,1,0,0.36925763333333333,0.0095,0.872308511539937,6.4,6.85,0.0,0,2062.0,79.62333333333333
K2-133 b,K2-133,1,1,4,0,3.0712650000000004,0.03247,0.667785978106683,0,0,0,0,0,87.58
K2-133 c,K2-133,1,1,4,0,4.86802,0.044204999999999994,0.7768835189001597,0,0,0,0,0,88.43
K2-133 d,K2-133,1,1,4,0,11.02397,0.075935,1.013757030127845,0,0,0,0,0,89.46000000000001
K2-133 e,K2-133,1,1,4,0,26.5841,0.1346,0.8718695411681788,0,0,0,1.8,296.0,89.164
K2-136 d,K2-136,0,2,3,0,25.573282499999998,0,0.7559550892594278,0,0,0.445,0,373.0,89.4
K2-138 b,K2-138,0,1,6,0,2.353173333333333,0.03381666666666666,0.7677332744515519,3.1,4.9,0.2255,455.255,1157.0,87.27333333333333
K2-138 d,K2-138,0,1,6,0,5.404803333333334,0.05842,1.2616141191374712,7.92,3.1,0.19549999999999998,153.56,888.0,88.67
K2-141 b,K2-141,0,1,2,0,0.28021566666666664,0.00716,0.7631886670413689,5.183333333333333,8.233333333333333,0.0,0,2039.0,88.15
K2-146 b,K2-146,0,1,2,0,2.647353222222222,0.025766666666666663,1.513801906297674,5.6850000000000005,3.1959999999999997,0.1345,20.7,534.0,89.055
K2-146 c,K2-146,1,1,2,0,3.98564,0.0327,1.2045013783689744,7.295,3.083,0.1175,0,0,87.42
K2-147 b,K2-147,1,1,1,0,0.9619165000000001,0.0159,0.554371526197932,0,0,0,200.1,0,0
K2-148 b,K2-148,1,2,3,0,4.38394,0.0454,0.5117869706215596,0,0,0,48.8,0,0
