HATS-37 A b,HATS-37 A,1,2,1,0,4.3315366,0.04913,3.4235320905708857,31.46517,0.55,0.0,229.7,1085.0,89.33
HATS-38 b,HATS-38,1,1,1,0,4.375021,0.05036,3.4683889498523492,23.51942,0.403,0.0,464.7,1294.0,87.21
HD 10180 c,HD 10180,1,1,6,0,5.75974,0.06411,0,13.148692,0,0.059,0,0,90.0
HD 10180 d,HD 10180,0,1,6,0,16.35745,0.12859500000000001,0,11.855588000000001,0,0.1095,0,0,90.0
HD 10180 e,HD 10180,1,1,6,0,49.7465,0.2699,0,25.294128,0,0.0385,0,0,90.0
HD 10180 f,HD 10180,0,1,6,0,122.75200000000001,0.4929,0,23.518931999999996,0,0.127,0,0,90.0
HD 10180 g,HD 10180,0,1,6,0,602.935,1.4245,0,22.146064000000003,0,0.2265,0,0,90.0
HD 102365 b,HD 102365,1,2,1,0,122.1,0.46,0,16.0,0,0.34,0,0,0
HD 103197 b,HD 103197,0,1,1,0,47.84,0.2495,0,29.90235,0,0.0,0,0,0
HD 103949 b,HD 103949,1,1,1,0,120.878,0.439,0,11.2,0,0.19,0,0,0
HD 106315 c,HD 106315,0,1,2,0,21.057363111111112,0.15245,2.16956377719689,15.2,1.01,0.2,83.0,842.0,88.88766666666665
HD 107148 c,HD 107148,1,2,2,0,18.3267,0.1407,0,19.89606,0,0.34,0,0,0
HD 108236 d,HD 108236,1,1,5,0,14.175635333333332,0.11025,1.6135683501503268,0,0,0.1125,68.16,720.5,89.14
HD 108236 e,HD 108236,1,1,5,0,19.591711333333333,0.13835,1.9060850020965483,0,0,0.129,58.72,671.0,89.2825
HD 109271 b,HD 109271,1,1,2,0,7.8543,0.079,0,17.162,0,0.25,0,0,0
HD 109271 c,HD 109271,1,1,2,0,30.93,0.196,0,24.154,0,0.15,0,0,0
HD 110082 b,HD 110082,1,2,1,0,10.182826,0.113,2.162475407934766,0,0,0.2,196.7,955.0,88.2
HD 110113 b,HD 110113,0,1,2,0,2.5407275,0.035,1.41610877070899,4.55,2.9,0.093,785.19,1371.0,0
HD 110113 c,HD 110113,1,1,2,0,6.744,0.068,0,10.5,0,0.045,199.9,990.0,0
HD 11964 c,HD 11964,1,2,2,0,37.9148,0.23025,0,24.672829999999998,0,0.20299999999999999,0,0,0
HD 125595 b,HD 125595,1,1,1,0,9.6737,0.08045,0,9.7453,0,0.0,0,0,0
